time,node_a,node_b,datetime
50060,63,481,2013-06-24 13:54:20
50060,39,205,2013-06-24 13:54:20
50080,39,205,2013-06-24 13:54:40
50100,39,205,2013-06-24 13:55:00
50120,119,275,2013-06-24 13:55:20
50120,39,205,2013-06-24 13:55:20
50140,39,205,2013-06-24 13:55:40
50200,21,66,2013-06-24 13:56:40
50220,223,311,2013-06-24 13:57:00
50240,223,311,2013-06-24 13:57:20
50240,21,66,2013-06-24 13:57:20
50400,21,66,2013-06-24 14:00:00
50400,48,66,2013-06-24 14:00:00
50400,17,21,2013-06-24 14:00:00
50480,765,786,2013-06-24 14:01:20
50500,765,786,2013-06-24 14:01:40
50540,50,771,2013-06-24 14:02:20
50540,119,762,2013-06-24 14:02:20
50600,17,771,2013-06-24 14:03:20
50740,765,786,2013-06-24 14:05:40
50760,765,786,2013-06-24 14:06:00
50760,123,253,2013-06-24 14:06:00
50780,448,499,2013-06-24 14:06:20
50920,50,875,2013-06-24 14:08:40
50920,335,511,2013-06-24 14:08:40
51000,120,494,2013-06-24 14:10:00
51020,120,494,2013-06-24 14:10:20
51040,120,494,2013-06-24 14:10:40
51060,120,494,2013-06-24 14:11:00
51080,120,494,2013-06-24 14:11:20
51120,120,494,2013-06-24 14:12:00
51140,120,494,2013-06-24 14:12:20
51160,120,494,2013-06-24 14:12:40
51180,120,494,2013-06-24 14:13:00
51200,120,494,2013-06-24 14:13:20
51220,120,494,2013-06-24 14:13:40
51240,120,494,2013-06-24 14:14:00
51260,120,494,2013-06-24 14:14:20
51280,120,494,2013-06-24 14:14:40
51300,120,494,2013-06-24 14:15:00
51320,120,494,2013-06-24 14:15:20
51340,123,253,2013-06-24 14:15:40
51340,120,494,2013-06-24 14:15:40
51400,123,253,2013-06-24 14:16:40
51400,120,494,2013-06-24 14:16:40
51420,123,253,2013-06-24 14:17:00
51420,120,494,2013-06-24 14:17:00
51440,120,494,2013-06-24 14:17:20
51460,120,494,2013-06-24 14:17:40
51480,120,494,2013-06-24 14:18:00
51580,765,786,2013-06-24 14:19:40
51640,120,494,2013-06-24 14:20:40
51660,120,494,2013-06-24 14:21:00
51680,120,494,2013-06-24 14:21:20
51700,120,494,2013-06-24 14:21:40
51720,120,494,2013-06-24 14:22:00
51740,120,494,2013-06-24 14:22:20
51760,123,253,2013-06-24 14:22:40
51760,120,494,2013-06-24 14:22:40
51780,120,494,2013-06-24 14:23:00
51800,765,786,2013-06-24 14:23:20
51800,120,494,2013-06-24 14:23:20
51820,765,786,2013-06-24 14:23:40
51820,120,494,2013-06-24 14:23:40
51840,765,786,2013-06-24 14:24:00
51840,120,494,2013-06-24 14:24:00
51860,120,494,2013-06-24 14:24:20
51880,765,786,2013-06-24 14:24:40
51960,765,786,2013-06-24 14:26:00
51960,222,267,2013-06-24 14:26:00
51960,123,253,2013-06-24 14:26:00
51960,120,494,2013-06-24 14:26:00
51980,765,786,2013-06-24 14:26:20
51980,123,253,2013-06-24 14:26:20
51980,120,494,2013-06-24 14:26:20
52000,765,786,2013-06-24 14:26:40
52000,123,253,2013-06-24 14:26:40
52000,120,494,2013-06-24 14:26:40
52020,765,786,2013-06-24 14:27:00
52020,120,494,2013-06-24 14:27:00
52040,120,494,2013-06-24 14:27:20
52060,120,494,2013-06-24 14:27:40
52080,765,786,2013-06-24 14:28:00
52080,120,494,2013-06-24 14:28:00
52100,120,494,2013-06-24 14:28:20
52120,765,786,2013-06-24 14:28:40
52120,120,494,2013-06-24 14:28:40
52140,120,494,2013-06-24 14:29:00
52160,120,494,2013-06-24 14:29:20
52180,120,494,2013-06-24 14:29:40
52200,120,494,2013-06-24 14:30:00
52220,765,786,2013-06-24 14:30:20
52220,120,494,2013-06-24 14:30:20
52240,765,786,2013-06-24 14:30:40
52240,120,494,2013-06-24 14:30:40
52260,765,786,2013-06-24 14:31:00
52260,120,494,2013-06-24 14:31:00
52280,120,494,2013-06-24 14:31:20
52300,120,494,2013-06-24 14:31:40
52900,765,786,2013-06-24 14:41:40
52900,120,494,2013-06-24 14:41:40
52980,765,786,2013-06-24 14:43:00
52980,222,267,2013-06-24 14:43:00
53060,120,494,2013-06-24 14:44:20
53080,134,285,2013-06-24 14:44:40
53080,120,494,2013-06-24 14:44:40
53140,765,786,2013-06-24 14:45:40
53160,222,267,2013-06-24 14:46:00
53200,222,267,2013-06-24 14:46:40
53220,222,267,2013-06-24 14:47:00
53320,765,786,2013-06-24 14:48:40
53340,765,786,2013-06-24 14:49:00
53360,765,786,2013-06-24 14:49:20
53520,29,222,2013-06-24 14:52:00
53540,29,222,2013-06-24 14:52:20
53540,223,311,2013-06-24 14:52:20
53600,222,267,2013-06-24 14:53:20
53800,120,494,2013-06-24 14:56:40
53840,222,267,2013-06-24 14:57:20
53880,123,253,2013-06-24 14:58:00
53900,123,253,2013-06-24 14:58:20
53900,120,494,2013-06-24 14:58:20
54000,765,786,2013-06-24 15:00:00
54080,222,267,2013-06-24 15:01:20
54100,222,267,2013-06-24 15:01:40
54120,222,267,2013-06-24 15:02:00
54120,268,845,2013-06-24 15:02:00
54140,17,762,2013-06-24 15:02:20
54140,222,267,2013-06-24 15:02:20
54140,134,762,2013-06-24 15:02:20
54280,765,786,2013-06-24 15:04:40
54400,765,786,2013-06-24 15:06:40
54420,765,786,2013-06-24 15:07:00
54420,184,778,2013-06-24 15:07:00
54440,765,786,2013-06-24 15:07:20
54440,17,762,2013-06-24 15:07:20
54440,184,778,2013-06-24 15:07:20
54460,17,762,2013-06-24 15:07:40
54460,184,778,2013-06-24 15:07:40
54520,765,786,2013-06-24 15:08:40
54520,184,778,2013-06-24 15:08:40
54540,765,786,2013-06-24 15:09:00
54540,184,778,2013-06-24 15:09:00
54560,184,778,2013-06-24 15:09:20
54600,116,762,2013-06-24 15:10:00
54620,184,778,2013-06-24 15:10:20
54640,184,778,2013-06-24 15:10:40
54660,184,778,2013-06-24 15:11:00
54660,120,494,2013-06-24 15:11:00
54680,184,778,2013-06-24 15:11:20
54700,120,494,2013-06-24 15:11:40
54720,120,494,2013-06-24 15:12:00
54740,184,778,2013-06-24 15:12:20
54740,120,494,2013-06-24 15:12:20
54760,184,778,2013-06-24 15:12:40
54780,184,778,2013-06-24 15:13:00
54800,184,778,2013-06-24 15:13:20
54820,184,778,2013-06-24 15:13:40
54840,184,778,2013-06-24 15:14:00
54860,184,778,2013-06-24 15:14:20
54860,120,494,2013-06-24 15:14:20
54880,765,786,2013-06-24 15:14:40
54880,184,778,2013-06-24 15:14:40
54900,765,786,2013-06-24 15:15:00
54900,184,778,2013-06-24 15:15:00
54900,120,494,2013-06-24 15:15:00
54920,765,786,2013-06-24 15:15:20
54920,184,778,2013-06-24 15:15:20
54940,765,786,2013-06-24 15:15:40
54940,184,778,2013-06-24 15:15:40
54960,765,786,2013-06-24 15:16:00
54960,184,778,2013-06-24 15:16:00
54980,765,786,2013-06-24 15:16:20
54980,184,778,2013-06-24 15:16:20
55000,184,778,2013-06-24 15:16:40
55020,184,778,2013-06-24 15:17:00
55040,184,778,2013-06-24 15:17:20
55040,120,494,2013-06-24 15:17:20
55060,184,778,2013-06-24 15:17:40
55100,119,275,2013-06-24 15:18:20
55100,120,494,2013-06-24 15:18:20
55120,184,778,2013-06-24 15:18:40
55120,119,275,2013-06-24 15:18:40
55120,120,494,2013-06-24 15:18:40
55160,765,786,2013-06-24 15:19:20
55180,765,786,2013-06-24 15:19:40
55180,123,253,2013-06-24 15:19:40
55200,765,786,2013-06-24 15:20:00
55200,123,253,2013-06-24 15:20:00
55200,120,494,2013-06-24 15:20:00
55220,120,494,2013-06-24 15:20:20
55240,765,786,2013-06-24 15:20:40
55260,765,786,2013-06-24 15:21:00
55260,184,778,2013-06-24 15:21:00
55280,765,786,2013-06-24 15:21:20
55280,184,778,2013-06-24 15:21:20
55300,765,786,2013-06-24 15:21:40
55300,184,778,2013-06-24 15:21:40
55320,765,786,2013-06-24 15:22:00
55320,184,778,2013-06-24 15:22:00
55360,184,778,2013-06-24 15:22:40
55380,184,778,2013-06-24 15:23:00
55400,184,778,2013-06-24 15:23:20
55420,765,786,2013-06-24 15:23:40
55420,184,778,2013-06-24 15:23:40
55440,184,778,2013-06-24 15:24:00
55460,184,778,2013-06-24 15:24:20
55480,765,786,2013-06-24 15:24:40
55480,184,778,2013-06-24 15:24:40
55500,184,778,2013-06-24 15:25:00
55520,184,778,2013-06-24 15:25:20
55540,184,778,2013-06-24 15:25:40
55560,184,778,2013-06-24 15:26:00
55560,120,494,2013-06-24 15:26:00
55580,184,778,2013-06-24 15:26:20
55580,120,494,2013-06-24 15:26:20
55600,184,778,2013-06-24 15:26:40
55600,120,494,2013-06-24 15:26:40
55620,184,778,2013-06-24 15:27:00
55620,120,494,2013-06-24 15:27:00
55640,120,494,2013-06-24 15:27:20
55660,196,223,2013-06-24 15:27:40
55680,120,494,2013-06-24 15:28:00
55700,120,494,2013-06-24 15:28:20
55740,120,494,2013-06-24 15:29:00
55760,80,762,2013-06-24 15:29:20
55760,275,762,2013-06-24 15:29:20
55760,120,494,2013-06-24 15:29:20
55780,120,494,2013-06-24 15:29:40
55800,120,494,2013-06-24 15:30:00
55840,120,494,2013-06-24 15:30:40
55860,120,494,2013-06-24 15:31:00
55920,120,494,2013-06-24 15:32:00
55940,63,154,2013-06-24 15:32:20
55940,119,275,2013-06-24 15:32:20
55960,119,275,2013-06-24 15:32:40
56060,116,481,2013-06-24 15:34:20
56060,120,494,2013-06-24 15:34:20
56100,765,786,2013-06-24 15:35:00
56120,765,786,2013-06-24 15:35:20
56140,765,786,2013-06-24 15:35:40
56180,765,786,2013-06-24 15:36:20
56180,120,494,2013-06-24 15:36:20
56200,120,494,2013-06-24 15:36:40
56260,120,494,2013-06-24 15:37:40
56280,116,481,2013-06-24 15:38:00
56280,120,494,2013-06-24 15:38:00
56300,765,786,2013-06-24 15:38:20
56320,765,786,2013-06-24 15:38:40
56340,765,786,2013-06-24 15:39:00
56380,765,786,2013-06-24 15:39:40
56380,120,494,2013-06-24 15:39:40
56400,120,494,2013-06-24 15:40:00
56420,120,494,2013-06-24 15:40:20
56440,120,494,2013-06-24 15:40:40
56460,765,786,2013-06-24 15:41:00
56460,120,494,2013-06-24 15:41:00
56480,765,786,2013-06-24 15:41:20
56500,765,786,2013-06-24 15:41:40
56540,765,786,2013-06-24 15:42:20
56600,765,786,2013-06-24 15:43:20
56620,765,786,2013-06-24 15:43:40
56680,765,786,2013-06-24 15:44:40
56700,765,786,2013-06-24 15:45:00
56860,63,481,2013-06-24 15:47:40
56880,63,481,2013-06-24 15:48:00
56960,63,481,2013-06-24 15:49:20
56980,762,875,2013-06-24 15:49:40
57000,123,253,2013-06-24 15:50:00
57020,123,253,2013-06-24 15:50:20
57040,123,253,2013-06-24 15:50:40
57060,762,875,2013-06-24 15:51:00
57060,123,253,2013-06-24 15:51:00
57160,63,105,2013-06-24 15:52:40
57180,63,105,2013-06-24 15:53:00
57280,63,481,2013-06-24 15:54:40
57300,63,481,2013-06-24 15:55:00
57300,184,778,2013-06-24 15:55:00
57320,50,875,2013-06-24 15:55:20
57360,762,875,2013-06-24 15:56:00
57360,184,778,2013-06-24 15:56:00
57380,185,778,2013-06-24 15:56:20
57380,184,268,2013-06-24 15:56:20
57380,184,185,2013-06-24 15:56:20
57380,184,778,2013-06-24 15:56:20
57380,63,481,2013-06-24 15:56:20
57400,63,481,2013-06-24 15:56:40
57400,184,268,2013-06-24 15:56:40
57400,184,185,2013-06-24 15:56:40
57420,184,268,2013-06-24 15:57:00
57440,184,268,2013-06-24 15:57:20
57440,184,778,2013-06-24 15:57:20
57480,184,778,2013-06-24 15:58:00
57520,17,102,2013-06-24 15:58:40
57540,184,268,2013-06-24 15:59:00
57580,184,804,2013-06-24 15:59:40
57600,184,268,2013-06-24 16:00:00
57620,184,268,2013-06-24 16:00:20
57680,17,102,2013-06-24 16:01:20
57700,17,102,2013-06-24 16:01:40
57720,184,268,2013-06-24 16:02:00
57740,184,268,2013-06-24 16:02:20
57760,184,804,2013-06-24 16:02:40
57780,184,804,2013-06-24 16:03:00
57820,184,268,2013-06-24 16:03:40
57860,184,268,2013-06-24 16:04:20
58400,113,223,2013-06-24 16:13:20
58440,184,268,2013-06-24 16:14:00
58560,184,268,2013-06-24 16:16:00
58620,15,95,2013-06-24 16:17:00
58900,205,223,2013-06-24 16:21:40
59100,15,496,2013-06-24 16:25:00
59100,95,496,2013-06-24 16:25:00
59120,15,496,2013-06-24 16:25:20
59140,15,496,2013-06-24 16:25:40
59340,205,223,2013-06-24 16:29:00
59380,123,253,2013-06-24 16:29:40
59400,285,481,2013-06-24 16:30:00
59400,123,253,2013-06-24 16:30:00
59420,123,253,2013-06-24 16:30:20
59460,123,253,2013-06-24 16:31:00
59460,205,223,2013-06-24 16:31:00
59500,123,253,2013-06-24 16:31:40
59520,123,253,2013-06-24 16:32:00
59540,123,253,2013-06-24 16:32:20
59620,184,268,2013-06-24 16:33:40
59700,15,496,2013-06-24 16:35:00
59700,123,253,2013-06-24 16:35:00
59720,15,95,2013-06-24 16:35:20
59820,222,267,2013-06-24 16:37:00
59840,222,267,2013-06-24 16:37:20
59840,120,494,2013-06-24 16:37:20
59860,222,267,2013-06-24 16:37:40
59860,120,494,2013-06-24 16:37:40
59880,222,267,2013-06-24 16:38:00
59880,120,494,2013-06-24 16:38:00
59900,222,267,2013-06-24 16:38:20
59920,222,267,2013-06-24 16:38:40
59940,222,267,2013-06-24 16:39:00
59960,222,267,2013-06-24 16:39:20
60020,222,267,2013-06-24 16:40:20
60040,184,268,2013-06-24 16:40:40
60040,120,494,2013-06-24 16:40:40
60140,222,267,2013-06-24 16:42:20
60160,222,267,2013-06-24 16:42:40
60180,240,938,2013-06-24 16:43:00
60280,222,267,2013-06-24 16:44:40
60300,222,267,2013-06-24 16:45:00
60320,222,267,2013-06-24 16:45:20
60340,222,267,2013-06-24 16:45:40
60360,222,267,2013-06-24 16:46:00
60380,222,267,2013-06-24 16:46:20
60400,222,267,2013-06-24 16:46:40
60420,222,267,2013-06-24 16:47:00
60440,222,267,2013-06-24 16:47:20
60460,222,267,2013-06-24 16:47:40
60480,222,267,2013-06-24 16:48:00
60580,285,481,2013-06-24 16:49:40
60600,285,481,2013-06-24 16:50:00
60720,120,494,2013-06-24 16:52:00
60740,120,494,2013-06-24 16:52:20
60760,194,311,2013-06-24 16:52:40
60760,120,494,2013-06-24 16:52:40
60780,194,311,2013-06-24 16:53:00
60780,120,494,2013-06-24 16:53:00
60800,194,311,2013-06-24 16:53:20
60800,120,494,2013-06-24 16:53:20
60820,120,494,2013-06-24 16:53:40
60900,120,494,2013-06-24 16:55:00
60960,150,285,2013-06-24 16:56:00
60980,150,285,2013-06-24 16:56:20
61060,194,311,2013-06-24 16:57:40
61140,194,311,2013-06-24 16:59:00
61160,194,311,2013-06-24 16:59:20
61180,194,311,2013-06-24 16:59:40
61200,194,311,2013-06-24 17:00:00
61220,194,311,2013-06-24 17:00:20
61280,123,253,2013-06-24 17:01:20
61340,123,253,2013-06-24 17:02:20
61360,120,494,2013-06-24 17:02:40
62440,95,194,2013-06-24 17:20:40
62460,95,194,2013-06-24 17:21:00
62480,95,194,2013-06-24 17:21:20
62500,95,194,2013-06-24 17:21:40
62520,95,194,2013-06-24 17:22:00
62540,95,194,2013-06-24 17:22:20
62560,95,194,2013-06-24 17:22:40
62580,95,194,2013-06-24 17:23:00
62600,194,311,2013-06-24 17:23:20
62600,95,194,2013-06-24 17:23:20
62620,194,311,2013-06-24 17:23:40
62660,222,267,2013-06-24 17:24:20
62680,222,267,2013-06-24 17:24:40
62700,222,267,2013-06-24 17:25:00
62700,95,194,2013-06-24 17:25:00
62720,222,267,2013-06-24 17:25:20
62720,95,194,2013-06-24 17:25:20
62740,222,267,2013-06-24 17:25:40
62740,95,194,2013-06-24 17:25:40
62760,95,194,2013-06-24 17:26:00
62800,184,845,2013-06-24 17:26:40
62820,184,268,2013-06-24 17:27:00
62840,184,268,2013-06-24 17:27:20
62840,184,845,2013-06-24 17:27:20
62860,184,268,2013-06-24 17:27:40
62860,184,845,2013-06-24 17:27:40
62900,184,268,2013-06-24 17:28:20
62900,184,845,2013-06-24 17:28:20
62920,184,845,2013-06-24 17:28:40
62940,184,845,2013-06-24 17:29:00
62960,184,845,2013-06-24 17:29:20
62980,184,268,2013-06-24 17:29:40
63040,184,845,2013-06-24 17:30:40
63080,184,826,2013-06-24 17:31:20
63120,184,268,2013-06-24 17:32:00
63140,184,268,2013-06-24 17:32:20
63180,39,205,2013-06-24 17:33:00
63200,39,205,2013-06-24 17:33:20
63220,39,205,2013-06-24 17:33:40
63380,123,253,2013-06-24 17:36:20
63400,123,253,2013-06-24 17:36:40
63480,223,253,2013-06-24 17:38:00
63500,120,765,2013-06-24 17:38:20
63520,120,765,2013-06-24 17:38:40
63600,120,765,2013-06-24 17:40:00
63620,95,123,2013-06-24 17:40:20
63640,95,123,2013-06-24 17:40:40
63660,15,123,2013-06-24 17:41:00
63660,95,253,2013-06-24 17:41:00
63660,15,95,2013-06-24 17:41:00
63660,123,253,2013-06-24 17:41:00
63660,95,123,2013-06-24 17:41:00
63680,120,765,2013-06-24 17:41:20
63680,95,123,2013-06-24 17:41:20
63700,120,765,2013-06-24 17:41:40
63700,95,123,2013-06-24 17:41:40
63720,95,123,2013-06-24 17:42:00
63740,95,123,2013-06-24 17:42:20
63760,95,123,2013-06-24 17:42:40
63780,95,123,2013-06-24 17:43:00
64000,123,253,2013-06-24 17:46:40
64020,120,765,2013-06-24 17:47:00
64020,123,253,2013-06-24 17:47:00
64040,120,765,2013-06-24 17:47:20
64060,120,765,2013-06-24 17:47:40
64060,123,253,2013-06-24 17:47:40
64080,123,253,2013-06-24 17:48:00
64100,120,765,2013-06-24 17:48:20
64100,123,253,2013-06-24 17:48:20
64120,120,765,2013-06-24 17:48:40
64120,123,253,2013-06-24 17:48:40
64140,123,253,2013-06-24 17:49:00
64200,39,804,2013-06-24 17:50:00
64240,120,765,2013-06-24 17:50:40
64260,120,765,2013-06-24 17:51:00
64280,120,765,2013-06-24 17:51:20
64360,120,765,2013-06-24 17:52:40
64480,120,494,2013-06-24 17:54:40
64700,172,196,2013-06-24 17:58:20
65060,275,804,2013-06-24 18:04:20
116880,150,154,2013-06-25 08:28:00
117660,80,771,2013-06-25 08:41:00
118040,39,819,2013-06-25 08:47:20
118060,39,819,2013-06-25 08:47:40
118240,762,771,2013-06-25 08:50:40
118600,120,819,2013-06-25 08:56:40
118620,762,771,2013-06-25 08:57:00
118620,120,819,2013-06-25 08:57:00
118640,762,771,2013-06-25 08:57:20
118860,120,819,2013-06-25 09:01:00
118900,448,533,2013-06-25 09:01:40
118920,120,819,2013-06-25 09:02:00
118920,448,533,2013-06-25 09:02:00
118940,120,819,2013-06-25 09:02:20
118940,448,533,2013-06-25 09:02:20
118960,120,819,2013-06-25 09:02:40
119120,120,819,2013-06-25 09:05:20
119140,120,819,2013-06-25 09:05:40
119160,120,819,2013-06-25 09:06:00
119200,492,601,2013-06-25 09:06:40
119220,492,601,2013-06-25 09:07:00
119420,79,222,2013-06-25 09:10:20
119500,79,222,2013-06-25 09:11:40
119520,79,222,2013-06-25 09:12:00
119820,826,987,2013-06-25 09:17:00
119940,79,222,2013-06-25 09:19:00
119960,79,222,2013-06-25 09:19:20
119980,123,492,2013-06-25 09:19:40
120040,194,786,2013-06-25 09:20:40
120060,194,786,2013-06-25 09:21:00
120260,95,123,2013-06-25 09:24:20
120440,48,875,2013-06-25 09:27:20
120460,150,154,2013-06-25 09:27:40
120480,150,154,2013-06-25 09:28:00
120480,39,95,2013-06-25 09:28:00
120500,39,95,2013-06-25 09:28:20
120600,95,242,2013-06-25 09:30:00
120860,172,196,2013-06-25 09:34:20
120920,267,603,2013-06-25 09:35:20
120940,267,603,2013-06-25 09:35:40
120960,164,267,2013-06-25 09:36:00
120980,164,267,2013-06-25 09:36:20
121000,164,267,2013-06-25 09:36:40
121160,15,95,2013-06-25 09:39:20
121180,80,875,2013-06-25 09:39:40
121180,15,95,2013-06-25 09:39:40
121400,102,335,2013-06-25 09:43:20
121420,102,335,2013-06-25 09:43:40
121520,15,95,2013-06-25 09:45:20
121540,15,95,2013-06-25 09:45:40
121560,15,95,2013-06-25 09:46:00
121680,271,533,2013-06-25 09:48:00
121740,210,778,2013-06-25 09:49:00
121780,15,95,2013-06-25 09:49:40
121840,15,95,2013-06-25 09:50:40
121840,271,533,2013-06-25 09:50:40
121860,765,786,2013-06-25 09:51:00
122080,134,285,2013-06-25 09:54:40
122100,134,285,2013-06-25 09:55:00
122120,134,285,2013-06-25 09:55:20
122140,35,210,2013-06-25 09:55:40
122200,35,210,2013-06-25 09:56:40
122240,35,210,2013-06-25 09:57:20
122260,35,210,2013-06-25 09:57:40
122280,35,210,2013-06-25 09:58:00
122360,150,533,2013-06-25 09:59:20
122380,150,533,2013-06-25 09:59:40
122480,123,253,2013-06-25 10:01:20
122500,123,253,2013-06-25 10:01:40
122560,150,533,2013-06-25 10:02:40
122580,150,533,2013-06-25 10:03:00
122700,150,533,2013-06-25 10:05:00
122720,150,533,2013-06-25 10:05:20
122740,50,131,2013-06-25 10:05:40
122740,150,533,2013-06-25 10:05:40
122820,50,131,2013-06-25 10:07:00
122820,150,533,2013-06-25 10:07:00
122840,50,131,2013-06-25 10:07:20
122860,50,131,2013-06-25 10:07:40
122860,150,533,2013-06-25 10:07:40
122880,50,131,2013-06-25 10:08:00
122880,150,533,2013-06-25 10:08:00
122900,50,131,2013-06-25 10:08:20
122900,150,533,2013-06-25 10:08:20
122920,50,131,2013-06-25 10:08:40
122920,150,533,2013-06-25 10:08:40
122960,50,131,2013-06-25 10:09:20
122980,150,533,2013-06-25 10:09:40
123000,50,131,2013-06-25 10:10:00
123020,150,533,2013-06-25 10:10:20
123040,50,131,2013-06-25 10:10:40
123040,123,253,2013-06-25 10:10:40
123060,119,778,2013-06-25 10:11:00
123060,150,533,2013-06-25 10:11:00
123080,123,223,2013-06-25 10:11:20
123100,123,223,2013-06-25 10:11:40
123120,123,223,2013-06-25 10:12:00
123140,448,499,2013-06-25 10:12:20
123180,116,778,2013-06-25 10:13:00
123180,123,223,2013-06-25 10:13:00
123200,778,845,2013-06-25 10:13:20
123200,123,223,2013-06-25 10:13:20
123240,123,223,2013-06-25 10:14:00
123260,119,448,2013-06-25 10:14:20
123260,150,533,2013-06-25 10:14:20
123260,123,223,2013-06-25 10:14:20
123280,150,533,2013-06-25 10:14:40
123280,123,223,2013-06-25 10:14:40
123300,222,267,2013-06-25 10:15:00
123300,123,223,2013-06-25 10:15:00
123320,119,448,2013-06-25 10:15:20
123320,222,267,2013-06-25 10:15:20
123320,123,223,2013-06-25 10:15:20
123340,119,448,2013-06-25 10:15:40
123340,150,533,2013-06-25 10:15:40
123340,123,223,2013-06-25 10:15:40
123360,150,533,2013-06-25 10:16:00
123360,271,499,2013-06-25 10:16:00
123360,123,223,2013-06-25 10:16:00
123380,150,533,2013-06-25 10:16:20
123380,123,223,2013-06-25 10:16:20
123400,123,223,2013-06-25 10:16:40
123420,150,533,2013-06-25 10:17:00
123420,123,223,2013-06-25 10:17:00
123440,134,285,2013-06-25 10:17:20
123440,123,223,2013-06-25 10:17:20
123460,150,533,2013-06-25 10:17:40
123460,123,223,2013-06-25 10:17:40
123480,123,223,2013-06-25 10:18:00
123500,134,285,2013-06-25 10:18:20
123500,123,223,2013-06-25 10:18:20
123520,134,285,2013-06-25 10:18:40
123520,123,223,2013-06-25 10:18:40
123540,123,223,2013-06-25 10:19:00
123560,116,335,2013-06-25 10:19:20
123560,123,223,2013-06-25 10:19:20
123580,116,335,2013-06-25 10:19:40
123580,116,762,2013-06-25 10:19:40
