time,node_a,node_b,status_a,status_b,datetime
9760,1179,1365,ADM,PAT,2010-12-06 15:42:40
9780,1144,1157,MED,MED,2010-12-06 15:43:00
9780,1152,1191,MED,MED,2010-12-06 15:43:00
9780,1179,1365,ADM,PAT,2010-12-06 15:43:00
9800,1144,1157,MED,MED,2010-12-06 15:43:20
9800,1152,1191,MED,MED,2010-12-06 15:43:20
9800,1179,1365,ADM,PAT,2010-12-06 15:43:20
9820,1152,1191,MED,MED,2010-12-06 15:43:40
9820,1179,1365,ADM,PAT,2010-12-06 15:43:40
9860,1152,1191,MED,MED,2010-12-06 15:44:20
9880,1152,1191,MED,MED,2010-12-06 15:44:40
9900,1193,1196,NUR,NUR,2010-12-06 15:45:00
9900,1152,1191,MED,MED,2010-12-06 15:45:00
9920,1098,1191,ADM,MED,2010-12-06 15:45:20
9920,1193,1196,NUR,NUR,2010-12-06 15:45:20
9920,1152,1191,MED,MED,2010-12-06 15:45:20
9940,1193,1196,NUR,NUR,2010-12-06 15:45:40
9940,1152,1191,MED,MED,2010-12-06 15:45:40
9960,1152,1191,MED,MED,2010-12-06 15:46:00
9960,1179,1365,ADM,PAT,2010-12-06 15:46:00
9980,1193,1196,NUR,NUR,2010-12-06 15:46:20
9980,1179,1365,ADM,PAT,2010-12-06 15:46:20
10000,1193,1196,NUR,NUR,2010-12-06 15:46:40
10000,1152,1191,MED,MED,2010-12-06 15:46:40
10020,1193,1196,NUR,NUR,2010-12-06 15:47:00
10020,1152,1191,MED,MED,2010-12-06 15:47:00
10040,1193,1196,NUR,NUR,2010-12-06 15:47:20
10040,1152,1191,MED,MED,2010-12-06 15:47:20
10060,1193,1196,NUR,NUR,2010-12-06 15:47:40
10080,1193,1196,NUR,NUR,2010-12-06 15:48:00
10080,1168,1191,MED,MED,2010-12-06 15:48:00
10100,1193,1196,NUR,NUR,2010-12-06 15:48:20
10100,1168,1191,MED,MED,2010-12-06 15:48:20
10120,1193,1196,NUR,NUR,2010-12-06 15:48:40
10140,1193,1196,NUR,NUR,2010-12-06 15:49:00
10140,1157,1191,MED,MED,2010-12-06 15:49:00
10160,1193,1196,NUR,NUR,2010-12-06 15:49:20
10180,1193,1196,NUR,NUR,2010-12-06 15:49:40
10180,1157,1191,MED,MED,2010-12-06 15:49:40
10200,1193,1196,NUR,NUR,2010-12-06 15:50:00
10200,1098,1114,ADM,NUR,2010-12-06 15:50:00
10200,1157,1191,MED,MED,2010-12-06 15:50:00
10220,1144,1191,MED,MED,2010-12-06 15:50:20
10220,1144,1157,MED,MED,2010-12-06 15:50:20
10220,1193,1196,NUR,NUR,2010-12-06 15:50:20
10240,1144,1191,MED,MED,2010-12-06 15:50:40
10260,1144,1191,MED,MED,2010-12-06 15:51:00
10260,1144,1157,MED,MED,2010-12-06 15:51:00
10260,1193,1196,NUR,NUR,2010-12-06 15:51:00
10280,1144,1191,MED,MED,2010-12-06 15:51:20
10280,1193,1196,NUR,NUR,2010-12-06 15:51:20
10280,1157,1191,MED,MED,2010-12-06 15:51:20
10300,1144,1191,MED,MED,2010-12-06 15:51:40
10320,1193,1196,NUR,NUR,2010-12-06 15:52:00
10320,1098,1114,ADM,NUR,2010-12-06 15:52:00
10340,1144,1191,MED,MED,2010-12-06 15:52:20
10340,1193,1196,NUR,NUR,2010-12-06 15:52:20
10360,1144,1191,MED,MED,2010-12-06 15:52:40
10380,1144,1191,MED,MED,2010-12-06 15:53:00
10400,1144,1191,MED,MED,2010-12-06 15:53:20
10420,1144,1157,MED,MED,2010-12-06 15:53:40
10460,1144,1157,MED,MED,2010-12-06 15:54:20
10520,1144,1191,MED,MED,2010-12-06 15:55:20
10540,1144,1191,MED,MED,2010-12-06 15:55:40
10560,1098,1193,ADM,NUR,2010-12-06 15:56:00
10560,1144,1191,MED,MED,2010-12-06 15:56:00
10560,1114,1193,NUR,NUR,2010-12-06 15:56:00
10580,1098,1193,ADM,NUR,2010-12-06 15:56:20
10580,1098,1114,ADM,NUR,2010-12-06 15:56:20
10580,1114,1193,NUR,NUR,2010-12-06 15:56:20
10620,1098,1157,ADM,MED,2010-12-06 15:57:00
10640,1098,1193,ADM,NUR,2010-12-06 15:57:20
10660,1193,1196,NUR,NUR,2010-12-06 15:57:40
10660,1157,1191,MED,MED,2010-12-06 15:57:40
10680,1157,1191,MED,MED,2010-12-06 15:58:00
10700,1157,1191,MED,MED,2010-12-06 15:58:20
10720,1157,1191,MED,MED,2010-12-06 15:58:40
10740,1157,1191,MED,MED,2010-12-06 15:59:00
10760,1157,1191,MED,MED,2010-12-06 15:59:20
10780,1157,1191,MED,MED,2010-12-06 15:59:40
10800,1157,1191,MED,MED,2010-12-06 16:00:00
10820,1157,1191,MED,MED,2010-12-06 16:00:20
10840,1157,1191,MED,MED,2010-12-06 16:00:40
10880,1157,1191,MED,MED,2010-12-06 16:01:20
10900,1157,1191,MED,MED,2010-12-06 16:01:40
10920,1157,1191,MED,MED,2010-12-06 16:02:00
10940,1193,1365,NUR,PAT,2010-12-06 16:02:20
10940,1157,1191,MED,MED,2010-12-06 16:02:20
11000,1157,1191,MED,MED,2010-12-06 16:03:20
11020,1157,1191,MED,MED,2010-12-06 16:03:40
11040,1157,1191,MED,MED,2010-12-06 16:04:00
11080,1157,1193,MED,NUR,2010-12-06 16:04:40
11100,1098,1191,ADM,MED,2010-12-06 16:05:00
11100,1157,1363,MED,PAT,2010-12-06 16:05:00
11120,1191,1193,MED,NUR,2010-12-06 16:05:20
11120,1157,1374,MED,PAT,2010-12-06 16:05:20
11140,1191,1193,MED,NUR,2010-12-06 16:05:40
11220,1193,1196,NUR,NUR,2010-12-06 16:07:00
11320,1157,1363,MED,PAT,2010-12-06 16:08:40
11320,1168,1191,MED,MED,2010-12-06 16:08:40
11340,1157,1363,MED,PAT,2010-12-06 16:09:00
11360,1157,1363,MED,PAT,2010-12-06 16:09:20
11380,1157,1363,MED,PAT,2010-12-06 16:09:40
11420,1157,1363,MED,PAT,2010-12-06 16:10:20
11420,1152,1191,MED,MED,2010-12-06 16:10:20
11440,1152,1191,MED,MED,2010-12-06 16:10:40
11460,1152,1191,MED,MED,2010-12-06 16:11:00
11480,1152,1191,MED,MED,2010-12-06 16:11:20
11500,1152,1191,MED,MED,2010-12-06 16:11:40
11520,1157,1363,MED,PAT,2010-12-06 16:12:00
11520,1152,1191,MED,MED,2010-12-06 16:12:00
11540,1157,1363,MED,PAT,2010-12-06 16:12:20
11540,1152,1191,MED,MED,2010-12-06 16:12:20
11560,1152,1191,MED,MED,2010-12-06 16:12:40
11580,1152,1191,MED,MED,2010-12-06 16:13:00
11600,1152,1191,MED,MED,2010-12-06 16:13:20
11600,1168,1191,MED,MED,2010-12-06 16:13:20
11620,1152,1365,MED,PAT,2010-12-06 16:13:40
11640,1152,1365,MED,PAT,2010-12-06 16:14:00
11660,1157,1363,MED,PAT,2010-12-06 16:14:20
11660,1152,1365,MED,PAT,2010-12-06 16:14:20
11680,1157,1363,MED,PAT,2010-12-06 16:14:40
11680,1152,1365,MED,PAT,2010-12-06 16:14:40
11700,1152,1365,MED,PAT,2010-12-06 16:15:00
11720,1157,1363,MED,PAT,2010-12-06 16:15:20
11720,1152,1374,MED,PAT,2010-12-06 16:15:20
11740,1152,1374,MED,PAT,2010-12-06 16:15:40
11760,1157,1363,MED,PAT,2010-12-06 16:16:00
11760,1152,1374,MED,PAT,2010-12-06 16:16:00
11780,1152,1157,MED,MED,2010-12-06 16:16:20
11780,1152,1374,MED,PAT,2010-12-06 16:16:20
11800,1157,1363,MED,PAT,2010-12-06 16:16:40
11800,1152,1374,MED,PAT,2010-12-06 16:16:40
11820,1152,1374,MED,PAT,2010-12-06 16:17:00
11840,1157,1363,MED,PAT,2010-12-06 16:17:20
11840,1152,1374,MED,PAT,2010-12-06 16:17:20
11860,1157,1363,MED,PAT,2010-12-06 16:17:40
11880,1157,1363,MED,PAT,2010-12-06 16:18:00
11880,1152,1374,MED,PAT,2010-12-06 16:18:00
11900,1157,1363,MED,PAT,2010-12-06 16:18:20
11900,1152,1374,MED,PAT,2010-12-06 16:18:20
11920,1157,1363,MED,PAT,2010-12-06 16:18:40
11920,1152,1374,MED,PAT,2010-12-06 16:18:40
11940,1152,1374,MED,PAT,2010-12-06 16:19:00
11960,1152,1374,MED,PAT,2010-12-06 16:19:20
11980,1152,1374,MED,PAT,2010-12-06 16:19:40
11980,1144,1159,MED,MED,2010-12-06 16:19:40
12000,1152,1374,MED,PAT,2010-12-06 16:20:00
12000,1144,1159,MED,MED,2010-12-06 16:20:00
12020,1152,1374,MED,PAT,2010-12-06 16:20:20
12040,1157,1363,MED,PAT,2010-12-06 16:20:40
12040,1144,1191,MED,MED,2010-12-06 16:20:40
12040,1152,1374,MED,PAT,2010-12-06 16:20:40
12060,1157,1363,MED,PAT,2010-12-06 16:21:00
12060,1144,1191,MED,MED,2010-12-06 16:21:00
12080,1144,1191,MED,MED,2010-12-06 16:21:20
12080,1152,1374,MED,PAT,2010-12-06 16:21:20
12100,1144,1191,MED,MED,2010-12-06 16:21:40
12100,1152,1374,MED,PAT,2010-12-06 16:21:40
12120,1152,1374,MED,PAT,2010-12-06 16:22:00
12140,1157,1363,MED,PAT,2010-12-06 16:22:20
12140,1152,1374,MED,PAT,2010-12-06 16:22:20
12160,1152,1374,MED,PAT,2010-12-06 16:22:40
12180,1157,1363,MED,PAT,2010-12-06 16:23:00
12200,1144,1191,MED,MED,2010-12-06 16:23:20
12200,1152,1374,MED,PAT,2010-12-06 16:23:20
12220,1152,1374,MED,PAT,2010-12-06 16:23:40
12240,1152,1374,MED,PAT,2010-12-06 16:24:00
12260,1157,1363,MED,PAT,2010-12-06 16:24:20
12260,1152,1374,MED,PAT,2010-12-06 16:24:20
12280,1157,1363,MED,PAT,2010-12-06 16:24:40
12280,1152,1374,MED,PAT,2010-12-06 16:24:40
12300,1157,1363,MED,PAT,2010-12-06 16:25:00
12300,1152,1374,MED,PAT,2010-12-06 16:25:00
12320,1157,1363,MED,PAT,2010-12-06 16:25:20
12320,1152,1374,MED,PAT,2010-12-06 16:25:20
12320,1144,1159,MED,MED,2010-12-06 16:25:20
12340,1152,1374,MED,PAT,2010-12-06 16:25:40
12360,1144,1191,MED,MED,2010-12-06 16:26:00
12360,1193,1196,NUR,NUR,2010-12-06 16:26:00
12360,1152,1374,MED,PAT,2010-12-06 16:26:00
12360,1159,1191,MED,MED,2010-12-06 16:26:00
12360,1144,1159,MED,MED,2010-12-06 16:26:00
12380,1144,1191,MED,MED,2010-12-06 16:26:20
12380,1152,1374,MED,PAT,2010-12-06 16:26:20
12380,1144,1159,MED,MED,2010-12-06 16:26:20
12400,1152,1374,MED,PAT,2010-12-06 16:26:40
12400,1144,1159,MED,MED,2010-12-06 16:26:40
12420,1152,1374,MED,PAT,2010-12-06 16:27:00
12420,1116,1393,NUR,PAT,2010-12-06 16:27:00
12420,1144,1159,MED,MED,2010-12-06 16:27:00
12440,1152,1374,MED,PAT,2010-12-06 16:27:20
12440,1116,1393,NUR,PAT,2010-12-06 16:27:20
12440,1144,1159,MED,MED,2010-12-06 16:27:20
12460,1179,1196,ADM,NUR,2010-12-06 16:27:40
12460,1152,1374,MED,PAT,2010-12-06 16:27:40
12480,1152,1374,MED,PAT,2010-12-06 16:28:00
12500,1152,1374,MED,PAT,2010-12-06 16:28:20
12520,1144,1365,MED,PAT,2010-12-06 16:28:40
12520,1144,1157,MED,MED,2010-12-06 16:28:40
12520,1152,1374,MED,PAT,2010-12-06 16:28:40
12540,1144,1157,MED,MED,2010-12-06 16:29:00
12580,1157,1363,MED,PAT,2010-12-06 16:29:40
12580,1157,1374,MED,PAT,2010-12-06 16:29:40
12620,1157,1363,MED,PAT,2010-12-06 16:30:20
12640,1152,1374,MED,PAT,2010-12-06 16:30:40
12660,1152,1374,MED,PAT,2010-12-06 16:31:00
12680,1152,1374,MED,PAT,2010-12-06 16:31:20
12700,1157,1159,MED,MED,2010-12-06 16:31:40
12700,1152,1374,MED,PAT,2010-12-06 16:31:40
12720,1157,1159,MED,MED,2010-12-06 16:32:00
12720,1152,1374,MED,PAT,2010-12-06 16:32:00
12740,1157,1159,MED,MED,2010-12-06 16:32:20
12760,1157,1159,MED,MED,2010-12-06 16:32:40
12760,1152,1374,MED,PAT,2010-12-06 16:32:40
12760,1144,1168,MED,MED,2010-12-06 16:32:40
12780,1157,1159,MED,MED,2010-12-06 16:33:00
12780,1152,1374,MED,PAT,2010-12-06 16:33:00
12800,1157,1159,MED,MED,2010-12-06 16:33:20
12800,1152,1374,MED,PAT,2010-12-06 16:33:20
12840,1152,1374,MED,PAT,2010-12-06 16:34:00
12860,1152,1374,MED,PAT,2010-12-06 16:34:20
12880,1190,1193,NUR,NUR,2010-12-06 16:34:40
12900,1152,1374,MED,PAT,2010-12-06 16:35:00
12920,1152,1374,MED,PAT,2010-12-06 16:35:20
12940,1152,1374,MED,PAT,2010-12-06 16:35:40
13000,1190,1193,NUR,NUR,2010-12-06 16:36:40
13040,1144,1157,MED,MED,2010-12-06 16:37:20
13040,1152,1374,MED,PAT,2010-12-06 16:37:20
13060,1152,1374,MED,PAT,2010-12-06 16:37:40
13080,1152,1374,MED,PAT,2010-12-06 16:38:00
13100,1152,1374,MED,PAT,2010-12-06 16:38:20
13120,1152,1374,MED,PAT,2010-12-06 16:38:40
13140,1152,1374,MED,PAT,2010-12-06 16:39:00
13160,1152,1374,MED,PAT,2010-12-06 16:39:20
13160,1144,1159,MED,MED,2010-12-06 16:39:20
13180,1179,1193,ADM,NUR,2010-12-06 16:39:40
13200,1179,1193,ADM,NUR,2010-12-06 16:40:00
13200,1152,1374,MED,PAT,2010-12-06 16:40:00
13220,1179,1193,ADM,NUR,2010-12-06 16:40:20
13220,1152,1374,MED,PAT,2010-12-06 16:40:20
13240,1179,1193,ADM,NUR,2010-12-06 16:40:40
13240,1152,1374,MED,PAT,2010-12-06 16:40:40
13260,1179,1193,ADM,NUR,2010-12-06 16:41:00
13260,1152,1374,MED,PAT,2010-12-06 16:41:00
13280,1179,1193,ADM,NUR,2010-12-06 16:41:20
13300,1157,1159,MED,MED,2010-12-06 16:41:40
13300,1152,1365,MED,PAT,2010-12-06 16:41:40
13300,1179,1190,ADM,NUR,2010-12-06 16:41:40
13320,1152,1365,MED,PAT,2010-12-06 16:42:00
13340,1193,1196,NUR,NUR,2010-12-06 16:42:20
13360,1144,1159,MED,MED,2010-12-06 16:42:40
13400,1193,1196,NUR,NUR,2010-12-06 16:43:20
13400,1179,1190,ADM,NUR,2010-12-06 16:43:20
13460,1179,1193,ADM,NUR,2010-12-06 16:44:20
13480,1179,1193,ADM,NUR,2010-12-06 16:44:40
13480,1116,1393,NUR,PAT,2010-12-06 16:44:40
13500,1179,1193,ADM,NUR,2010-12-06 16:45:00
13520,1179,1196,ADM,NUR,2010-12-06 16:45:20
13560,1179,1196,ADM,NUR,2010-12-06 16:46:00
13560,1116,1393,NUR,PAT,2010-12-06 16:46:00
13580,1179,1196,ADM,NUR,2010-12-06 16:46:20
13580,1179,1193,ADM,NUR,2010-12-06 16:46:20
13620,1179,1196,ADM,NUR,2010-12-06 16:47:00
13640,1098,1144,ADM,MED,2010-12-06 16:47:20
13640,1179,1196,ADM,NUR,2010-12-06 16:47:20
13660,1098,1159,ADM,MED,2010-12-06 16:47:40
13660,1179,1193,ADM,NUR,2010-12-06 16:47:40
13680,1098,1144,ADM,MED,2010-12-06 16:48:00
13680,1179,1193,ADM,NUR,2010-12-06 16:48:00
13700,1179,1196,ADM,NUR,2010-12-06 16:48:20
13700,1179,1193,ADM,NUR,2010-12-06 16:48:20
13700,1144,1159,MED,MED,2010-12-06 16:48:20
13720,1179,1193,ADM,NUR,2010-12-06 16:48:40
13740,1179,1193,ADM,NUR,2010-12-06 16:49:00
13760,1179,1193,ADM,NUR,2010-12-06 16:49:20
13760,1144,1159,MED,MED,2010-12-06 16:49:20
13780,1179,1196,ADM,NUR,2010-12-06 16:49:40
13780,1179,1193,ADM,NUR,2010-12-06 16:49:40
13780,1116,1365,NUR,PAT,2010-12-06 16:49:40
13800,1179,1196,ADM,NUR,2010-12-06 16:50:00
13800,1116,1365,NUR,PAT,2010-12-06 16:50:00
13820,1116,1365,NUR,PAT,2010-12-06 16:50:20
13840,1152,1159,MED,MED,2010-12-06 16:50:40
13840,1179,1193,ADM,NUR,2010-12-06 16:50:40
13840,1116,1365,NUR,PAT,2010-12-06 16:50:40
13840,1159,1191,MED,MED,2010-12-06 16:50:40
13860,1179,1193,ADM,NUR,2010-12-06 16:51:00
13860,1116,1365,NUR,PAT,2010-12-06 16:51:00
13880,1179,1193,ADM,NUR,2010-12-06 16:51:20
13880,1116,1365,NUR,PAT,2010-12-06 16:51:20
13880,1179,1190,ADM,NUR,2010-12-06 16:51:20
13880,1144,1159,MED,MED,2010-12-06 16:51:20
13900,1179,1193,ADM,NUR,2010-12-06 16:51:40
13900,1116,1365,NUR,PAT,2010-12-06 16:51:40
13900,1144,1159,MED,MED,2010-12-06 16:51:40
13920,1152,1191,MED,MED,2010-12-06 16:52:00
13920,1179,1193,ADM,NUR,2010-12-06 16:52:00
13920,1116,1365,NUR,PAT,2010-12-06 16:52:00
13920,1179,1190,ADM,NUR,2010-12-06 16:52:00
13920,1144,1159,MED,MED,2010-12-06 16:52:00
13940,1152,1191,MED,MED,2010-12-06 16:52:20
13940,1179,1193,ADM,NUR,2010-12-06 16:52:20
13940,1179,1190,ADM,NUR,2010-12-06 16:52:20
13960,1152,1191,MED,MED,2010-12-06 16:52:40
13960,1179,1193,ADM,NUR,2010-12-06 16:52:40
13960,1116,1365,NUR,PAT,2010-12-06 16:52:40
13980,1152,1191,MED,MED,2010-12-06 16:53:00
13980,1179,1193,ADM,NUR,2010-12-06 16:53:00
14000,1152,1191,MED,MED,2010-12-06 16:53:20
14000,1179,1193,ADM,NUR,2010-12-06 16:53:20
14020,1179,1196,ADM,NUR,2010-12-06 16:53:40
14020,1152,1191,MED,MED,2010-12-06 16:53:40
14040,1152,1191,MED,MED,2010-12-06 16:54:00
14060,1152,1191,MED,MED,2010-12-06 16:54:20
14080,1152,1191,MED,MED,2010-12-06 16:54:40
14080,1152,1159,MED,MED,2010-12-06 16:54:40
14080,1159,1191,MED,MED,2010-12-06 16:54:40
14100,1152,1157,MED,MED,2010-12-06 16:55:00
14100,1152,1191,MED,MED,2010-12-06 16:55:00
14100,1144,1152,MED,MED,2010-12-06 16:55:00
14100,1159,1191,MED,MED,2010-12-06 16:55:00
14120,1152,1157,MED,MED,2010-12-06 16:55:20
14120,1157,1191,MED,MED,2010-12-06 16:55:20
14120,1152,1191,MED,MED,2010-12-06 16:55:20
14120,1159,1191,MED,MED,2010-12-06 16:55:20
14140,1144,1191,MED,MED,2010-12-06 16:55:40
14140,1152,1157,MED,MED,2010-12-06 16:55:40
14140,1152,1191,MED,MED,2010-12-06 16:55:40
14140,1144,1152,MED,MED,2010-12-06 16:55:40
14160,1144,1191,MED,MED,2010-12-06 16:56:00
14160,1152,1157,MED,MED,2010-12-06 16:56:00
14160,1152,1191,MED,MED,2010-12-06 16:56:00
14160,1144,1152,MED,MED,2010-12-06 16:56:00
14180,1144,1191,MED,MED,2010-12-06 16:56:20
14180,1144,1152,MED,MED,2010-12-06 16:56:20
14200,1144,1191,MED,MED,2010-12-06 16:56:40
14200,1152,1157,MED,MED,2010-12-06 16:56:40
14200,1152,1191,MED,MED,2010-12-06 16:56:40
14200,1144,1152,MED,MED,2010-12-06 16:56:40
14220,1144,1191,MED,MED,2010-12-06 16:57:00
14220,1152,1191,MED,MED,2010-12-06 16:57:00
14240,1144,1191,MED,MED,2010-12-06 16:57:20
14240,1152,1157,MED,MED,2010-12-06 16:57:20
14240,1193,1196,NUR,NUR,2010-12-06 16:57:20
14240,1152,1191,MED,MED,2010-12-06 16:57:20
14260,1144,1191,MED,MED,2010-12-06 16:57:40
14280,1144,1191,MED,MED,2010-12-06 16:58:00
14280,1152,1157,MED,MED,2010-12-06 16:58:00
14280,1152,1191,MED,MED,2010-12-06 16:58:00
14280,1159,1191,MED,MED,2010-12-06 16:58:00
14300,1152,1191,MED,MED,2010-12-06 16:58:20
14300,1159,1191,MED,MED,2010-12-06 16:58:20
14340,1159,1191,MED,MED,2010-12-06 16:59:00
14360,1159,1191,MED,MED,2010-12-06 16:59:20
14360,1144,1159,MED,MED,2010-12-06 16:59:20
14380,1144,1152,MED,MED,2010-12-06 16:59:40
14380,1152,1159,MED,MED,2010-12-06 16:59:40
14380,1179,1190,ADM,NUR,2010-12-06 16:59:40
14380,1144,1159,MED,MED,2010-12-06 16:59:40
14400,1144,1191,MED,MED,2010-12-06 17:00:00
14400,1144,1157,MED,MED,2010-12-06 17:00:00
14400,1190,1191,NUR,MED,2010-12-06 17:00:00
14400,1179,1196,ADM,NUR,2010-12-06 17:00:00
14400,1157,1191,MED,MED,2010-12-06 17:00:00
14400,1144,1152,MED,MED,2010-12-06 17:00:00
14400,1152,1159,MED,MED,2010-12-06 17:00:00
14400,1179,1193,ADM,NUR,2010-12-06 17:00:00
14400,1159,1191,MED,MED,2010-12-06 17:00:00
14420,1144,1191,MED,MED,2010-12-06 17:00:20
14420,1144,1157,MED,MED,2010-12-06 17:00:20
14420,1157,1191,MED,MED,2010-12-06 17:00:20
14420,1152,1191,MED,MED,2010-12-06 17:00:20
14420,1159,1191,MED,MED,2010-12-06 17:00:20
14440,1157,1191,MED,MED,2010-12-06 17:00:40
14440,1159,1191,MED,MED,2010-12-06 17:00:40
14460,1144,1191,MED,MED,2010-12-06 17:01:00
14460,1157,1191,MED,MED,2010-12-06 17:01:00
14460,1159,1191,MED,MED,2010-12-06 17:01:00
14480,1144,1191,MED,MED,2010-12-06 17:01:20
14480,1157,1191,MED,MED,2010-12-06 17:01:20
14500,1144,1191,MED,MED,2010-12-06 17:01:40
14500,1157,1191,MED,MED,2010-12-06 17:01:40
14500,1144,1159,MED,MED,2010-12-06 17:01:40
14520,1144,1191,MED,MED,2010-12-06 17:02:00
14520,1157,1191,MED,MED,2010-12-06 17:02:00
14520,1159,1191,MED,MED,2010-12-06 17:02:00
14520,1144,1159,MED,MED,2010-12-06 17:02:00
14540,1144,1191,MED,MED,2010-12-06 17:02:20
14540,1157,1191,MED,MED,2010-12-06 17:02:20
14540,1159,1191,MED,MED,2010-12-06 17:02:20
14560,1144,1157,MED,MED,2010-12-06 17:02:40
14560,1159,1191,MED,MED,2010-12-06 17:02:40
14580,1144,1157,MED,MED,2010-12-06 17:03:00
14580,1193,1196,NUR,NUR,2010-12-06 17:03:00
14580,1159,1191,MED,MED,2010-12-06 17:03:00
14600,1144,1157,MED,MED,2010-12-06 17:03:20
14720,1144,1191,MED,MED,2010-12-06 17:05:20
14720,1157,1191,MED,MED,2010-12-06 17:05:20
14720,1159,1191,MED,MED,2010-12-06 17:05:20
14740,1144,1191,MED,MED,2010-12-06 17:05:40
14740,1157,1191,MED,MED,2010-12-06 17:05:40
14760,1144,1191,MED,MED,2010-12-06 17:06:00
14780,1144,1191,MED,MED,2010-12-06 17:06:20
14780,1168,1191,MED,MED,2010-12-06 17:06:20
14800,1144,1191,MED,MED,2010-12-06 17:06:40
14820,1144,1191,MED,MED,2010-12-06 17:07:00
14840,1144,1191,MED,MED,2010-12-06 17:07:20
14860,1144,1191,MED,MED,2010-12-06 17:07:40
14880,1144,1191,MED,MED,2010-12-06 17:08:00
14880,1168,1191,MED,MED,2010-12-06 17:08:00
14900,1144,1191,MED,MED,2010-12-06 17:08:20
14900,1168,1191,MED,MED,2010-12-06 17:08:20
14920,1168,1191,MED,MED,2010-12-06 17:08:40
14940,1144,1179,MED,ADM,2010-12-06 17:09:00
14940,1168,1191,MED,MED,2010-12-06 17:09:00
14960,1168,1191,MED,MED,2010-12-06 17:09:20
14960,1159,1191,MED,MED,2010-12-06 17:09:20
14980,1159,1191,MED,MED,2010-12-06 17:09:40
15000,1159,1191,MED,MED,2010-12-06 17:10:00
15020,1159,1168,MED,MED,2010-12-06 17:10:20
15080,1193,1196,NUR,NUR,2010-12-06 17:11:20
15180,1098,1196,ADM,NUR,2010-12-06 17:13:00
15220,1098,1193,ADM,NUR,2010-12-06 17:13:40
15220,1193,1196,NUR,NUR,2010-12-06 17:13:40
15220,1098,1261,ADM,NUR,2010-12-06 17:13:40
15240,1098,1193,ADM,NUR,2010-12-06 17:14:00
15240,1193,1196,NUR,NUR,2010-12-06 17:14:00
15260,1098,1196,ADM,NUR,2010-12-06 17:14:20
15520,1098,1193,ADM,NUR,2010-12-06 17:18:40
15560,1098,1193,ADM,NUR,2010-12-06 17:19:20
15680,1116,1378,NUR,PAT,2010-12-06 17:21:20
15720,1144,1157,MED,MED,2010-12-06 17:22:00
15760,1144,1157,MED,MED,2010-12-06 17:22:40
15780,1157,1159,MED,MED,2010-12-06 17:23:00
15820,1116,1378,NUR,PAT,2010-12-06 17:23:40
15940,1157,1159,MED,MED,2010-12-06 17:25:40
15960,1157,1191,MED,MED,2010-12-06 17:26:00
15980,1157,1191,MED,MED,2010-12-06 17:26:20
16000,1157,1159,MED,MED,2010-12-06 17:26:40
16000,1157,1191,MED,MED,2010-12-06 17:26:40
16020,1191,1193,MED,NUR,2010-12-06 17:27:00
16020,1159,1191,MED,MED,2010-12-06 17:27:00
16040,1157,1191,MED,MED,2010-12-06 17:27:20
16040,1159,1191,MED,MED,2010-12-06 17:27:20
16060,1157,1159,MED,MED,2010-12-06 17:27:40
16060,1157,1191,MED,MED,2010-12-06 17:27:40
16060,1159,1191,MED,MED,2010-12-06 17:27:40
16080,1159,1191,MED,MED,2010-12-06 17:28:00
16100,1159,1191,MED,MED,2010-12-06 17:28:20
16120,1159,1191,MED,MED,2010-12-06 17:28:40
16140,1159,1191,MED,MED,2010-12-06 17:29:00
16160,1190,1196,NUR,NUR,2010-12-06 17:29:20
16160,1159,1191,MED,MED,2010-12-06 17:29:20
16180,1159,1191,MED,MED,2010-12-06 17:29:40
16200,1159,1191,MED,MED,2010-12-06 17:30:00
16220,1179,1261,ADM,NUR,2010-12-06 17:30:20
16220,1159,1191,MED,MED,2010-12-06 17:30:20
16240,1196,1393,NUR,PAT,2010-12-06 17:30:40
16240,1159,1191,MED,MED,2010-12-06 17:30:40
16260,1190,1196,NUR,NUR,2010-12-06 17:31:00
16260,1159,1191,MED,MED,2010-12-06 17:31:00
16280,1196,1393,NUR,PAT,2010-12-06 17:31:20
16280,1159,1191,MED,MED,2010-12-06 17:31:20
16300,1190,1196,NUR,NUR,2010-12-06 17:31:40
16300,1159,1191,MED,MED,2010-12-06 17:31:40
16320,1159,1191,MED,MED,2010-12-06 17:32:00
16340,1196,1393,NUR,PAT,2010-12-06 17:32:20
16340,1190,1196,NUR,NUR,2010-12-06 17:32:20
16340,1116,1378,NUR,PAT,2010-12-06 17:32:20
16340,1179,1193,ADM,NUR,2010-12-06 17:32:20
16340,1159,1191,MED,MED,2010-12-06 17:32:20
16360,1196,1393,NUR,PAT,2010-12-06 17:32:40
16360,1098,1179,ADM,ADM,2010-12-06 17:32:40
16360,1159,1191,MED,MED,2010-12-06 17:32:40
16380,1190,1393,NUR,PAT,2010-12-06 17:33:00
16380,1159,1191,MED,MED,2010-12-06 17:33:00
16400,1190,1193,NUR,NUR,2010-12-06 17:33:20
16400,1159,1191,MED,MED,2010-12-06 17:33:20
16420,1193,1196,NUR,NUR,2010-12-06 17:33:40
16420,1159,1191,MED,MED,2010-12-06 17:33:40
16440,1159,1191,MED,MED,2010-12-06 17:34:00
16460,1193,1305,NUR,PAT,2010-12-06 17:34:20
16460,1190,1193,NUR,NUR,2010-12-06 17:34:20
16460,1159,1191,MED,MED,2010-12-06 17:34:20
